
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation ( A),Bridge 2 Resistance (ohms),Bridge 2 Excitation ( A),Bridge 3 Resistance (ohms),Bridge 3 Excitation ( A),Bridge 4 Resistance (ohms),Bridge 4 Excitation ( A),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3956245132.84608,392.9986267,-34399.25,-7.7494991912359,0.000608854066739904,1,0.999253354069792,40.0298881530762,1.97575654886683,14.299999922514,-85.6218355228686,-15.0283059158791,250,-0.024150171977984,-7.7493499223469,-0.0281074842255675,392.9984436,392.9988098,-34469.44140625,-34329.05859375,56.7118388413137,20.586482905773,7.025072,0,0,0,40,393.2966,1,6,1,1,0,2.236328125,65.0048904418945,-34399.25,,,,,,,,,,,,,0,,,,16.8392658,,,,,,392.9986267,,,,
,3956245134.08629,392.99824525,-34524.53515625,-7.75114882185236,0.000644754913721004,1,0.999253354069792,40.0298881530762,1.97566350454418,14.299999922514,-85.6349190055603,-15.0378949199209,250,-0.0247957463566395,-7.75099920010292,-0.0287538070596356,392.9980469,392.9984436,-34579.62890625,-34469.44140625,56.5476968522752,20.5859453717034,8.884414,0,0,0,40,393.2972,1,6,1,1,0,2.22061157226562,65.0048904418945,-34524.53515625,,,,,,,,,,,,,0,,,,17.2704916,,,,,,392.99824525,,,,
,3956245135.31257,392.9983826,-34644.70703125,-7.75234529593759,0.000593824478351216,1,0.999253354069792,40.0298881530762,1.97582655745375,14.299999922514,-85.6569401756506,-15.0302432911796,250,-0.0237883074438813,-7.75219617272583,-0.0277469253834526,392.9980469,392.9987183,-34709.78515625,-34579.62890625,56.6172617904868,20.5873654669087,8.884414,0,0,0,40,393.29555,1,6,1,1,0,2.22396850585938,65.0048904418945,-34644.70703125,,,,,,,,,,,,,0,,,,17.5266352,,,,,,392.9983826,,,,
,3956245136.59395,392.9990845,-34774.888671875,-7.75562015908105,0.000639436367448176,1,0.999253354069792,40.0298881530762,1.97590663809022,14.299999922514,-85.6947625955158,-15.0472871293787,250,-0.0247121652646291,-7.75547051184008,-0.0286723615330611,392.9987183,392.9994507,-34839.9921875,-34709.78515625,56.4077853473329,20.5862827538735,7.025072,0,0,0,40,393.2938,1,6,1,1,0,2.21160888671875,65.0048904418945,-34774.888671875,,,,,,,,,,,,,0,,,,17.0954094,,,,,,392.9990845,,,,
,3956245138.89503,392.9990234,-35005.3359375,-7.75810343472455,0.000510112951519863,1,0.999253354069792,40.0298881530762,1.97586659115373,14.299999922514,-85.7213515707391,-15.0469321444558,250,-0.0242791536056735,-7.75795397609233,-0.0282404689103459,392.9990234,392.9990234,-35020.328125,-34990.34375,56.1904926189867,20.5868481725499,8.140677,0,0,0,40,393.29615,1,6,1,1,0,2.22259521484375,65.0048904418945,-35005.3359375,,,,,,,,,,,,,0,,,,17.351553,,,,,,392.9990234,,,,
,3956245139.73182,392.99900815,-35090.4765625,-7.76084753265422,0.000628619207299729,1,0.999253354069792,40.0298881530762,1.97580752779129,14.299999922514,-85.7490294936343,-15.0526810895054,250,-0.0243659909404931,-7.76069798534369,-0.0283286487786678,392.9989929,392.9990234,-35160.625,-35020.328125,56.6391473890252,20.5874398105099,8.884414,0,0,0,40,393.2968,1,6,1,1,0,2.22335815429687,65.0048904418945,-35090.4765625,,,,,,,,,,,,,0,,,,17.351553,,,,,,392.99900815,,,,
,3956245140.98319,392.9978027,-35220.77734375,-7.76247989005142,0.000350626973503265,1,0.999253354069792,40.0298881530762,1.97581410163373,14.299999922514,-85.7664702205297,-15.0609607695224,250,-0.0248293595081685,-7.7623300837265,-0.0287927538417567,392.9966125,392.9989929,-35280.9296875,-35160.625,56.5656743082175,20.5848700949879,8.140677,0,0,0,40,393.29815,1,6,1,1,0,2.22076416015625,65.0048904418945,-35220.77734375,,,,,,,,,,,,,0,,,,17.0954094,,,,,,392.9978027,,,,
,3956245142.1611,392.997879,-35336.08203125,-7.76424644437398,0.000458523134030627,1,0.999253354069792,40.0298881530762,1.97571848946627,14.299999922514,-85.7833993297753,-15.0552709505207,250,-0.024074466072609,-7.76409699789525,-0.0280386988089019,392.9966125,392.9991455,-35391.234375,-35280.9296875,56.3554162365444,20.586631582675,8.884414,0,0,0,40,393.29885,1,6,1,1,0,2.22274780273438,65.0048904418945,-35336.08203125,,,,,,,,,,,,,0,,,,17.0954094,,,,,,392.997879,,,,
,3956245143.45575,392.9985962,-35461.24609375,-7.76710476341783,0.000511946602284707,1,0.999253354069792,40.0298881530762,1.9758316856893,14.299999922514,-85.8193798799531,-15.063871734889,250,-0.0242841316186214,-7.76695516532956,-0.0282497381172777,392.9980469,392.9991455,-35531.2578125,-35391.234375,56.5695824508137,20.5881349269224,8.140677,0,0,0,40,393.29915,1,6,1,1,0,2.227783203125,64.5161285400391,-35461.24609375,,,,,,,,,,,,,0,,,,17.5266352,,,,,,392.9985962,,,,
,3956245144.74353,392.99853515,-35596.392578125,-7.76899536110553,0.000425905632520633,1,0.999253354069792,40.0298881530762,1.97582501700026,14.299999922514,-85.8394873193366,-15.070391757088,250,-0.0245527022967229,-7.76884559860292,-0.0285191849686255,392.9980469,392.9990234,-35661.52734375,-35531.2578125,56.4187281466021,20.5866861726089,8.140677,0,0,0,40,393.29825,1,6,1,1,0,2.21282958984375,65.0048904418945,-35596.392578125,,,,,,,,,,,,,0,,,,17.5266352,,,,,,392.99853515,,,,
