
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (µA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (µA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (µA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (µA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3949569929.53106,392.9987183,-2761.62219238281,9.46376891063473,0.0051970320875041,1,0.999253354069792,40.0298881530762,2.0021536967851,12.5799998641014,51.605733552536,9.41443020870082,250,-0.0184530730573791,9.43229434749358,0.012223403571878,392.9981995,392.9992371,-2811.658203125,-2711.58618164063,55.9200491513328,20.5413214945014,8.140677,0,0,0,40,393.19635,1,6,1,1,0,2.25341796875,64.5161285400391,-2761.62219238281,,,,,,,,,,,,,0,,,,14.71491815,,,,,,392.9987183,,,,
,3949569930.65474,392.9981995,-2876.6025390625,9.41451030954599,0.00389639633140959,1,0.999253354069792,40.0298881530762,2.00217719840613,12.5799998641014,51.3421264337983,9.34162219519982,250,-0.022743704589879,9.3832139299853,0.00778746468238037,392.9981995,392.9981995,-2941.546875,-2811.658203125,55.7058829370636,20.5392662152994,8.140677,0,0,0,40,393.19525,1,6,1,1,0,2.23724365234375,64.5161285400391,-2876.6025390625,,,,,,,,,,,,,0,,,,14.7884178,,,,,,392.9981995,,,,
,3949569931.92354,392.9980164,-3006.50463867188,9.30148880515398,0.00448652069282008,1,0.999253354069792,40.0298881530762,2.00216590242041,12.5799998641014,50.721022473661,9.25361385292607,250,-0.0180329044054801,9.27055385816523,0.0121166492189469,392.9978333,392.9981995,-3071.46240234375,-2941.546875,55.8973819242752,20.5408536348896,8.884414,0,0,0,40,393.19455,1,6,1,1,0,2.2467041015625,64.5161285400391,-3006.50463867188,,,,,,,,,,,,,0,,,,14.71491815,,,,,,392.9980164,,,,
,3949569934.46129,392.9957581,-3256.34191894531,9.17542664669363,0.00400501898864999,1,0.999253354069792,40.0298881530762,2.0021980443034,12.5799998641014,50.0390068874456,9.10332420372754,250,-0.0223776498417292,9.14492649147655,0.0073778874038214,392.9957581,392.9957581,-3261.31982421875,-3251.36401367188,56.0873176544482,20.5391665730439,8.140677,0,0,0,40,393.1976,1,6,1,1,0,2.25128173828125,64.5161285400391,-3256.34191894531,,,,,,,,,,,,,0,,,,14.78915505,,,,,,392.9957581,,,,
,3949569935.9037,392.9961853,-3402.12536621094,9.11063939529016,0.00446092087316079,1,0.999253354069792,40.0298881530762,2.0022070182219,12.5799998641014,49.6795153617693,9.07370280947781,250,-0.0158688372904584,9.08033396218447,0.0136550879961733,392.9961853,392.9961853,-3412.1337890625,-3392.11694335938,55.9677284910059,20.5382671023678,8.140677,0,0,0,40,393.19715,1,6,1,1,0,2.25326538085938,64.5161285400391,-3402.12536621094,,,,,,,,,,,,,0,,,,14.6414185,,,,,,392.9961853,,,,
,3949569936.71187,392.98895265,-3481.84545898438,8.96300046441494,0.00419062789170524,1,0.999253354069792,40.0298881530762,2.0022306862819,12.5799998641014,48.875545191672,8.92395980000731,250,-0.0161264873520384,8.93318981015132,0.0129205033133828,392.98172,392.9961853,-3551.55712890625,-3412.1337890625,56.0404199432944,20.5420970268145,8.140677,0,0,0,40,393.1979,1,6,1,1,0,2.25189208984375,64.5161285400391,-3481.84545898438,,,,,,,,,,,,,0,,,,14.78915505,,,,,,392.98895265,,,,
,3949569938.21803,392.9891968,-3631.43041992188,8.88313944246925,0.00470566679350538,1,0.999253354069792,40.0298881530762,2.00211671327885,12.5799998641014,48.4389497044164,8.83540529652809,250,-0.0175510975953166,8.85359943541296,0.0112419561621946,392.98172,392.9966736,-3711.3037109375,-3551.55712890625,55.9661652339675,20.5387398513404,8.884414,0,0,0,40,393.19735,1,6,1,1,0,2.25067138671875,64.5161285400391,-3631.43041992188,,,,,,,,,,,,,0,,,,14.78915505,,,,,,392.9891968,,,,
,3949569939.51886,392.9968109,-3767.2216796875,8.78241463422991,0.00516921439897428,1,0.999253354069792,40.0298881530762,2.00213465452354,12.5799998641014,47.8878653462535,8.7474856217129,250,-0.0151154982254142,8.7532003113638,0.0133432604720141,392.9966736,392.9969482,-3823.1396484375,-3711.3037109375,55.9872692039867,20.5395657183699,8.140677,0,0,0,40,393.1985,1,6,1,1,0,2.23800659179688,64.5161285400391,-3767.2216796875,,,,,,,,,,,,,0,,,,14.6414185,,,,,,392.9968109,,,,
,3949569940.64031,392.99641415,-3883.24865722656,8.53898818889826,0.00594712366447943,1,0.999253354069792,40.0298881530762,2.00215379040704,12.5799998641014,46.559610835608,8.51246797396606,250,-0.0133457801911452,8.5105793712811,0.0143193634640903,392.9958801,392.9969482,-3943.35766601563,-3823.1396484375,56.0787197407367,20.5388687388859,8.140677,0,0,0,40,393.19985,1,6,1,1,0,2.25265502929688,64.0273742675781,-3883.24865722656,,,,,,,,,,,,,0,,,,14.6414185,,,,,,392.99641415,,,,
,3949569941.97277,392.99549865,-4013.25146484375,8.40227324582528,0.0063259202253717,1,0.999253354069792,40.0298881530762,2.00216386269458,12.5799998641014,45.8151686171468,8.3719770828656,250,-0.0139099433994082,8.37432205009836,0.0133145158729481,392.9951172,392.9958801,-4083.14526367188,-3943.35766601563,55.7785743893521,20.5403964499791,8.884414,0,0,0,40,393.2012,1,6,1,1,0,2.25143432617188,65.0048904418945,-4013.25146484375,,,,,,,,,,,,,0,,,,14.6414185,,,,,,392.99549865,,,,
