Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation ( A),Bridge 2 Resistance (ohms),Bridge 2 Excitation ( A),Bridge 3 Resistance (ohms),Bridge 3 Excitation ( A),Bridge 4 Resistance (ohms),Bridge 4 Excitation ( A),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3956203465.89192,299.9978485,-12028.9169921875,9.92790025245833,0.00223675456404599,1,0.999253354069792,40.0298881530762,2.00136099870015,15.70999994874,111.05164859639,19.6006137482103,250,0.0388644609973142,9.92757825461903,0.0454490812943789,299.9968262,299.9988708,-12088.859375,-11968.974609375,56.1693886489675,20.5782218387291,8.140677,0,0,0,40,299.80215,1,6,1,1,0,2.24090576171875,62.0723381042481,-12028.9169921875,,,,,,,,,,,,,0,,,,12.3545799,,,,,,299.9978485,,,,
,3956203467.173,299.997345,-12158.9145507813,9.86956729775202,0.0024513553300218,1,0.999253354069792,40.0298881530762,2.0013757677288,15.70999994874,110.39864342529,19.4930929167875,250,0.0393068494720454,9.86924676243782,0.0458525959363243,299.9968262,299.9978638,-12228.9697265625,-12088.859375,56.2655289568329,20.5792605973372,8.140677,0,0,0,40,299.8026,1,6,1,1,0,2.25128173828125,62.0723381042481,-12158.9145507813,,,,,,,,,,,,,0,,,,12.6709671,,,,,,299.997345,,,,
,3956203468.42191,299.99803165,-12288.9516601562,9.7456459990936,0.00280803485122987,1,0.999253354069792,40.0298881530762,2.00131424928284,15.70999994874,109.01118049032,19.2364947975529,250,0.0378065698304661,9.7453301720301,0.044269990361693,299.9978638,299.9981995,-12348.93359375,-12228.9697265625,56.2272291593906,20.5790943433065,8.140677,0,0,0,40,299.80325,1,6,1,1,0,2.24197387695313,62.0723381042481,-12288.9516601562,,,,,,,,,,,,,0,,,,12.6709671,,,,,,299.99803165,,,,
,3956203469.71714,299.99835205,-12413.9624023437,9.67845625282785,0.00310047591186567,1,0.999253354069792,40.0298881530762,2.00132669873,15.70999994874,108.260792283136,19.1009866091795,250,0.0372779718425255,9.67814279396287,0.0436967006351248,299.9981995,299.9985046,-12478.9912109375,-12348.93359375,56.2475515008906,20.5812571764842,8.512546,0,0,0,40,299.803,1,6,1,1,0,2.23953247070313,62.0723381042481,-12413.9624023437,,,,,,,,,,,,,0,,,,12.5425129,,,,,,299.99835205,,,,
,3956203471.08624,299.99845885,-12548.9858398438,9.60896613281726,0.00299732179766802,1,0.999253354069792,40.0298881530762,2.00130909739491,15.70999994874,107.482049653022,18.9667323900219,250,0.037282986755171,9.60865475716377,0.0436554784134051,299.9984131,299.9985046,-12618.98046875,-12478.9912109375,56.445303516256,20.5788471460846,7.025072,0,0,0,40,299.8025,1,6,1,1,0,2.252197265625,62.0723381042481,-12548.9858398438,,,,,,,,,,,,,0,,,,12.8589001,,,,,,299.99845885,,,,
,3956203472.39906,299.99827575,-12684.0390625,9.52890225712316,0.00346322890574506,1,0.999253354069792,40.0298881530762,2.00134098337432,15.70999994874,106.588231574583,18.8084328393427,250,0.0369228225397601,9.52859352157128,0.0432420825148094,299.9981384,299.9984131,-12749.09765625,-12618.98046875,56.2428617297752,20.5796764171857,8.884414,0,0,0,40,299.80175,1,6,1,1,0,2.23495483398438,62.0723381042481,-12684.0390625,,,,,,,,,,,,,0,,,,12.8589001,,,,,,299.99827575,,,,
,3956203473.75665,299.9983673,-12824.1450195313,9.33943138136288,0.00407272077567857,1,0.999253354069792,40.0298881530762,2.00135867898454,15.70999994874,104.472141875949,18.4207290634005,250,0.0349488947871817,9.33912962064173,0.0411423951097172,299.9981384,299.9985962,-12899.1923828125,-12749.09765625,56.3186796961406,20.5808896925987,8.512546,0,0,0,40,299.80125,1,6,1,1,0,2.24349975585938,62.0723381042481,-12824.1450195313,,,,,,,,,,,,,0,,,,12.5425129,,,,,,299.9983673,,,,
,3956203475.10545,299.99902345,-12959.2138671875,9.23260473324713,0.00427471866632897,1,0.999253354069792,40.0298881530762,2.0013681897949,15.70999994874,103.274904493265,18.2259799569247,250,0.0359668752848761,9.23230549820945,0.0420893373762023,299.9985962,299.9994507,-13019.2353515625,-12899.1923828125,56.2155047316021,20.5796245690404,8.140677,0,0,0,40,299.80135,1,6,1,1,0,2.24075317382813,62.0723381042481,-12959.2138671875,,,,,,,,,,,,,0,,,,12.3545799,,,,,,299.99902345,,,,
,3956203476.39443,299.9986725,-13084.203125,9.12121523306318,0.0046260805925226,1,0.999253354069792,40.0298881530762,2.00130568108269,15.70999994874,102.02757903245,17.995345853226,250,0.0346221947581214,9.12092022425764,0.04067069036733,299.9978943,299.9994507,-13149.1708984375,-13019.2353515625,56.384336491756,20.5809071272474,8.512546,0,0,0,40,299.8009,1,6,1,1,0,2.24212646484375,62.0723381042481,-13084.203125,,,,,,,,,,,,,0,,,,12.5425129,,,,,,299.9986725,,,,
,3956203477.72006,299.9980316,-13214.8247070312,8.88306660652791,0.00500264090106851,1,0.999253354069792,40.0298881530762,2.00137563325067,15.70999994874,99.3692525333682,17.5135024267102,250,0.0325934243412802,8.88278005899203,0.0384838952553364,299.9978943,299.9981689,-13280.478515625,-13149.1708984375,56.506270540756,20.5800950121073,7.025072,0,0,0,40,299.8007,1,6,1,1,0,2.23373413085938,62.0723381042481,-13214.8247070312,,,,,,,,,,,,,0,,,,12.7304459,,,,,,299.9980316,,,,
,3956203479.98433,299.9983521,-13445.6494140625,8.61325140349663,0.00538197804240303,1,0.999253354069792,40.0298881530762,2.00142499247777,15.70999994874,96.3532223544145,16.9824441518129,250,0.0316476579224268,8.61297355517537,0.0373589440869995,299.9983521,299.9983521,-13460.7119140625,-13430.5869140625,56.0599606562752,20.580741882113,7.396941,0,0,0,40,299.80175,1,6,1,1,0,2.23602294921875,62.0723381042481,-13445.6494140625,,,,,,,,,,,,,0,,,,12.7304459,,,,,,299.9983521,,,,
,3956203480.77132,299.9985199,-13525.7475585938,8.47887634776345,0.0055778183596188,1,0.999253354069792,40.0298881530762,2.00140028498334,15.70999994874,94.8496757296268,16.7127011266606,250,0.0307430399148444,8.47860311409607,0.0363651572217805,299.9983521,299.9986877,-13590.783203125,-13460.7119140625,56.2459882438521,20.5808871789858,8.884414,0,0,0,40,299.8016,1,6,1,1,0,2.24258422851562,62.0723381042481,-13525.7475585938,,,,,,,,,,,,,0,,,,12.5425129,,,,,,299.9985199,,,,
